@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

adult,10,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2692,564,0,82.678133,17.321867,0,0.474001,0.179865,0.380051,49.191405,88.888207,2592.90042,3667.317184,-1074.416764,0.796345,1.126326,-0.329981,1183.024692,0.363337,148540.734535,0.932039,2304,0.505102,396,0.494898,388,0.067961,168,0.853333,0.932039,0.890951,0.485095,0.884607,0.961143,0.826781,0.399845,0.600155,0.173219,0.815893,0.826781,0.815863,0.485095,0.884599,0.901224,0.735028,0.826781,0.01,0.009,0,0.015625,0,15.625,11403,4371311,490159,91.523342,60.826167,?
adult,10,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2707,549,0,83.138821,16.861179,0,0.489225,0.173305,0.375927,47.3973,87.92367,2592.90042,3974.58484,-1381.684419,0.796345,1.220696,-0.42435,1230.040826,0.377777,154444.086447,0.934061,2309,0.492347,386,0.507653,398,0.065939,163,0.856772,0.934061,0.893749,0.500107,0.891406,0.962758,0.831388,0.389674,0.610326,0.168612,0.821298,0.831388,0.821049,0.500107,0.891407,0.905924,0.742785,0.831388,0.009,0.009,0,0.015625,0,15.625,11403,4371311,490159,91.646192,59.766585,?
adult,10,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2745,511,0,84.305897,15.694103,0,0.531361,0.164534,0.357833,44.998553,83.691615,2592.90042,3168.913301,-576.01288,0.796345,0.973253,-0.176908,1305.045015,0.400812,163861.622205,0.93568,2313,0.44898,352,0.55102,432,0.06432,159,0.867917,0.93568,0.900526,0.539885,0.904447,0.967239,0.843059,0.356359,0.643641,0.156941,0.834941,0.843059,0.834993,0.539885,0.904442,0.9152,0.764445,0.843059,0.009,0.01,0.015625,0,15.625,0,11403,4371311,490159,93.519656,61.425061,?
adult,10,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2727,529,0,83.753071,16.246929,0,0.506881,0.172841,0.36903,47.270436,86.310581,2592.90042,3425.073273,-832.172852,0.796345,1.051927,-0.255581,1238.721641,0.380443,155534.050676,0.938916,2321,0.482143,378,0.517857,406,0.061084,151,0.859948,0.938916,0.897699,0.518625,0.895506,0.965663,0.837531,0.380758,0.619242,0.162469,0.828395,0.837531,0.827346,0.518625,0.895501,0.909628,0.751608,0.837531,0.008,0.008,0.015625,0,15.625,0,11403,4371311,490159,92.536855,61.501843,?
adult,10,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2719,537,0,83.507371,16.492629,0,0.507516,0.172114,0.370035,47.071436,86.545598,2592.90042,3380.169041,-787.26862,0.796345,1.038135,-0.24179,1240.881829,0.381106,155805.284139,0.930421,2300,0.465561,365,0.534439,419,0.069579,172,0.863039,0.930421,0.895464,0.515658,0.893515,0.964458,0.835074,0.370214,0.629786,0.164926,0.825941,0.835074,0.826597,0.515658,0.89351,0.907928,0.752459,0.835074,0.009,0.008,0,0.015625,0,15.625,11403,4371311,490159,92.076167,60.549754,?
adult,10,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2717,539,0,83.445946,16.554054,0,0.502369,0.172807,0.37246,47.261073,87.11267,2592.90042,3984.347534,-1391.447113,0.796345,1.223694,-0.427349,1238.916271,0.380503,155558.488459,0.932848,2306,0.475765,373,0.524235,411,0.067152,166,0.860769,0.932848,0.89536,0.511803,0.891964,0.963669,0.834459,0.377377,0.622623,0.165541,0.825021,0.834459,0.825197,0.511803,0.891954,0.906652,0.749664,0.834459,0.009,0.008,0.015625,0,15.625,0,11403,4371311,490159,91.830467,60.396192,?
adult,10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2670,586,0,82.002457,17.997543,0,0.453555,0.188243,0.394387,51.462819,92.201083,2594.557004,4009.194962,-1414.637959,0.796854,1.231325,-0.434471,1110.705792,0.341126,139470.262339,0.927964,2293,0.519745,408,0.480255,377,0.072036,178,0.848945,0.927964,0.886698,0.464361,0.870981,0.956029,0.820025,0.411805,0.588195,0.179975,0.80804,0.820025,0.808581,0.464361,0.870977,0.891824,0.724692,0.820025,0.009,0.008,0,0.015625,0,15.625,11403,4371311,490159,90.079853,59.797297,?
adult,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2676,580,0,82.186732,17.813268,0,0.458031,0.184591,0.386993,50.48393,90.511767,2592.90042,3789.236178,-1196.335758,0.796345,1.16377,-0.367425,1137.828081,0.349456,142865.842131,0.929612,2298,0.517857,406,0.482143,378,0.070388,174,0.849852,0.929612,0.887944,0.469189,0.883208,0.96089,0.821867,0.410113,0.589887,0.178133,0.810106,0.821867,0.810393,0.469189,0.883204,0.898581,0.726906,0.821867,0.01,0.009,0,0.015625,0,15.625,11403,4371311,490159,90.970516,60.211916,?
adult,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2713,543,0,83.323096,16.676904,0,0.48588,0.172733,0.373905,47.240751,87.450771,2592.90042,3430.085947,-837.185527,0.796345,1.053466,-0.257121,1234.252538,0.37907,154972.909597,0.942557,2330,0.51148,401,0.48852,383,0.057443,142,0.853167,0.942557,0.895637,0.501183,0.894761,0.964865,0.833231,0.402154,0.597846,0.166769,0.823396,0.833231,0.820883,0.501183,0.894757,0.908821,0.740408,0.833231,0.01,0.012,0.015625,0,15.625,0,11403,4371311,490159,91.769042,60.027641,?
adult,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2743,513,0,84.244472,15.755528,0,0.530419,0.166827,0.363978,45.62555,85.128878,2592.90042,3593.916973,-1001.016553,0.796345,1.103783,-0.307438,1292.564029,0.396979,162294.507972,0.934466,2310,0.447704,351,0.552296,433,0.065534,162,0.868095,0.934466,0.900058,0.53854,0.896684,0.964861,0.842445,0.355683,0.644317,0.157555,0.834297,0.842445,0.834548,0.53854,0.896673,0.909044,0.764025,0.842445,0.017,0.01,0.015625,0,15.625,0,11403,4371311,490159,92.199017,60.472973,?
adult,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2705,551,0,83.077396,16.922604,0,0.498018,0.177783,0.374882,48.621846,87.679286,2592.90042,4572.646388,-1979.745967,0.796345,1.404375,-0.60803,1196.667614,0.367527,150253.741602,0.924757,2286,0.465561,365,0.534439,419,0.075243,186,0.862316,0.924757,0.892446,0.504775,0.887489,0.962293,0.830774,0.371578,0.628422,0.169226,0.821442,0.830774,0.822826,0.504775,0.887477,0.901281,0.747879,0.830774,0.008,0.01,0,0.015625,0,15.625,11403,4371311,490159,92.260442,61.532555,?
adult,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2737,519,0,84.060197,15.939803,0,0.512433,0.167729,0.365449,45.872358,85.473021,2592.90042,3268.769583,-675.869162,0.796345,1.003922,-0.207577,1282.126314,0.393773,160983.947085,0.944175,2334,0.485969,381,0.514031,403,0.055825,138,0.859669,0.944175,0.899942,0.526331,0.900779,0.967575,0.840602,0.382397,0.617603,0.159398,0.832038,0.840602,0.829719,0.526331,0.900774,0.913896,0.754122,0.840602,0.009,0.012,0,0.015625,0,15.625,11403,4371311,490159,92.321867,60.31941,?
adult,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2701,555,0,82.954545,17.045455,0,0.487106,0.176402,0.377433,48.244371,88.27593,2592.90042,3828.422187,-1235.521767,0.796345,1.175805,-0.37946,1206.923013,0.370677,151541.410885,0.930016,2299,0.487245,382,0.512755,402,0.069984,173,0.857516,0.930016,0.892296,0.496454,0.887244,0.961694,0.829545,0.386774,0.613226,0.170455,0.819379,0.829545,0.819895,0.496454,0.88724,0.902897,0.741954,0.829545,0.014,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.830467,60.350123,?
adult,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2701,555,0,82.954545,17.045455,0,0.477596,0.173379,0.374502,47.417514,87.590324,2592.90042,3493.010523,-900.110102,0.796345,1.072792,-0.276447,1231.125452,0.37811,154580.272202,0.937702,2318,0.51148,401,0.48852,383,0.062298,154,0.852519,0.937702,0.893084,0.491052,0.895223,0.965295,0.829545,0.403323,0.596677,0.170455,0.818978,0.829545,0.817665,0.491052,0.895216,0.910071,0.736474,0.829545,0.011,0.012,0.015625,0,15.625,0,11403,4371311,490159,91.738329,59.996929,?
adult,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2726,530,0,83.722359,16.277641,0,0.51138,0.168181,0.363288,45.995792,84.96762,2592.90042,3447.437074,-854.536654,0.796345,1.058795,-0.26245,1277.375145,0.392314,160387.389759,0.934061,2309,0.468112,367,0.531888,417,0.065939,163,0.862855,0.934061,0.897047,0.520672,0.897665,0.965362,0.837224,0.371274,0.628726,0.162776,0.828208,0.837224,0.828276,0.520672,0.897659,0.911221,0.754242,0.837224,0.01,0.012,0,0.015625,0,15.625,11403,4371311,490159,92.874693,60.949017,?
adult,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2724,532,0,83.660934,16.339066,0,0.509536,0.17623,0.373125,48.197168,87.268249,2592.90042,3301.588861,-708.688441,0.796345,1.014001,-0.217656,1214.561167,0.373022,152500.458418,0.933657,2308,0.469388,368,0.530612,416,0.066343,164,0.862481,0.933657,0.896659,0.518794,0.888518,0.963125,0.836609,0.37234,0.62766,0.163391,0.82751,0.836609,0.827628,0.518794,0.888516,0.905429,0.753315,0.836609,0.009,0.011,0.015625,0,15.625,0,11403,4371311,490159,92.045455,61.409705,?
adult,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2733,523,0,83.937346,16.062654,0,0.53153,0.173474,0.365649,47.425167,85.482496,2594.557004,3838.871292,-1244.314289,0.796854,1.179015,-0.38216,1237.155305,0.379962,155348.406548,0.923513,2282,0.425478,334,0.574522,451,0.076487,189,0.872324,0.923513,0.897189,0.536071,0.889182,0.961005,0.839373,0.341338,0.658662,0.160627,0.831908,0.839373,0.83349,0.536071,0.88917,0.904223,0.765086,0.839373,0.014,0.014,0.015625,0,15.625,0,11403,4371311,490159,93.151106,62.238943,?
adult,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2695,561,0,82.77027,17.22973,0,0.476039,0.181861,0.38041,49.737154,88.972097,2592.90042,3120.526297,-527.625877,0.796345,0.958393,-0.162047,1164.915879,0.357775,146266.989634,0.933252,2307,0.505102,396,0.494898,388,0.066748,165,0.853496,0.933252,0.891594,0.487521,0.884455,0.961078,0.827703,0.399552,0.600448,0.172297,0.816928,0.827703,0.816664,0.487521,0.884455,0.90024,0.735999,0.827703,0.009,0.009,0,0.015625,0,15.625,11403,4371311,490159,91.769042,61.194717,?
adult,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2717,539,0,83.445946,16.554054,0,0.505682,0.176531,0.373007,48.279583,87.240691,2592.90042,3903.58028,-1310.679859,0.796345,1.198888,-0.402543,1206.486698,0.370543,151486.627119,0.930016,2299,0.466837,366,0.533163,418,0.069984,173,0.862664,0.930016,0.895075,0.513794,0.889733,0.963259,0.834459,0.37128,0.62872,0.165541,0.825249,0.834459,0.825951,0.513794,0.889721,0.904557,0.751537,0.834459,0.009,0.009,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.35258,61.517199,?
adult,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2716,540,0,83.415233,16.584767,0,0.497356,0.17254,0.369951,47.187959,86.525926,2592.90042,3604.670259,-1011.769839,0.796345,1.107085,-0.31074,1239.749075,0.380758,155663.055442,0.936084,2314,0.487245,382,0.512755,402,0.063916,158,0.858309,0.936084,0.895511,0.508533,0.893138,0.96459,0.834152,0.385313,0.614687,0.165848,0.82449,0.834152,0.823926,0.508533,0.893125,0.907255,0.746863,0.834152,0.011,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.536855,61.10258,?
adult,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2716,540,0,83.415233,16.584767,0,0.508735,0.17452,0.372635,47.72965,87.153759,2592.90042,3704.334038,-1111.433617,0.796345,1.137695,-0.341349,1229.55223,0.377627,154382.738224,0.926375,2290,0.456633,358,0.543367,426,0.073625,182,0.864804,0.926375,0.894531,0.515385,0.887656,0.961346,0.834152,0.36441,0.63559,0.165848,0.82528,0.834152,0.826518,0.515385,0.887646,0.904112,0.7533,0.834152,0.009,0.016,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.260442,60.995086,?
adult,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2745,511,0,84.305897,15.694103,0,0.52822,0.166289,0.363291,45.478477,84.968169,2592.90042,3732.328875,-1139.428455,0.796345,1.146293,-0.349947,1290.540061,0.396358,162040.378264,0.938511,2320,0.457908,359,0.542092,425,0.061489,152,0.865995,0.938511,0.900796,0.538139,0.900679,0.967273,0.843059,0.362456,0.637544,0.156941,0.834831,0.843059,0.834278,0.538139,0.900665,0.912609,0.762668,0.843059,0.011,0.009,0.015625,0,15.625,0,11403,4371311,490159,92.444717,60.135135,?
adult,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2718,538,0,83.476658,16.523342,0,0.497277,0.172392,0.371349,47.147542,86.853028,2592.90042,3273.894659,-680.994238,0.796345,1.005496,-0.209151,1242.67014,0.381655,156029.824737,0.938107,2319,0.491071,385,0.508929,399,0.061893,153,0.857618,0.938107,0.896059,0.509391,0.895184,0.964871,0.834767,0.387731,0.612269,0.165233,0.825162,0.834767,0.824123,0.509391,0.895182,0.909326,0.746682,0.834767,0.009,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.891892,60.457617,?
adult,2,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2703,553,0,83.015971,16.984029,0,0.491876,0.177486,0.379357,48.540658,88.725941,2592.90042,4227.871456,-1634.971035,0.796345,1.298486,-0.502141,1197.970596,0.367927,150417.344234,0.927994,2294,0.478316,375,0.521684,409,0.072006,178,0.859498,0.927994,0.892433,0.500138,0.887263,0.96185,0.83016,0.380483,0.619517,0.16984,0.820314,0.83016,0.821212,0.500138,0.88725,0.901242,0.744539,0.83016,0.01,0.009,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.062654,59.935504,?
adult,2,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2721,535,0,83.568796,16.431204,0,0.501288,0.171739,0.367626,46.968925,85.982259,2592.90042,3768.654094,-1175.753673,0.796345,1.157449,-0.361104,1251.551853,0.384383,157145.013803,0.937702,2318,0.485969,381,0.514031,403,0.062298,154,0.858837,0.937702,0.896538,0.512903,0.895467,0.964609,0.835688,0.383955,0.616045,0.164312,0.826254,0.835688,0.825387,0.512903,0.895466,0.908494,0.748791,0.835688,0.008,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.59828,61.317568,?
adult,2,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2722,534,0,83.599509,16.400491,0,0.50342,0.170064,0.369955,46.510974,86.526777,2592.90042,3957.968867,-1365.068447,0.796345,1.215592,-0.419247,1259.226678,0.38674,158108.665846,0.936893,2316,0.482143,378,0.517857,406,0.063107,156,0.859688,0.936893,0.896632,0.514504,0.891251,0.963005,0.835995,0.381245,0.618755,0.164005,0.826636,0.835995,0.825994,0.514504,0.891236,0.907957,0.74995,0.835995,0.008,0.01,0,0.015625,0,15.625,11403,4371311,490159,92.076167,60.042998,?
adult,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2704,552,0,83.046683,16.953317,0,0.488226,0.175859,0.373413,48.077274,87.297608,2594.557004,3579.088575,-984.531572,0.796854,1.099229,-0.302375,1211.711469,0.372147,152153.448539,0.932416,2304,0.490446,385,0.509554,400,0.067584,167,0.856824,0.932416,0.893023,0.498514,0.892925,0.962485,0.830467,0.388497,0.611503,0.169533,0.820333,0.830467,0.82038,0.498514,0.892925,0.905796,0.74237,0.830467,0.012,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.659705,61.164005,?
adult,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2726,530,0,83.722359,16.277641,0,0.506664,0.170145,0.36549,46.533125,85.482661,2592.90042,2805.6842,-212.78378,0.796345,0.861697,-0.065351,1263.168858,0.387951,158603.646521,0.938107,2319,0.480867,377,0.519133,407,0.061893,153,0.860163,0.938107,0.897446,0.51805,0.897104,0.965608,0.837224,0.379984,0.620016,0.162776,0.828048,0.837224,0.827187,0.51805,0.897104,0.911808,0.75155,0.837224,0.01,0.01,0.015625,0,15.625,0,11403,4371311,490159,92.84398,61.286855,?
adult,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2717,539,0,83.445946,16.554054,0,0.504268,0.173487,0.37141,47.446996,86.867185,2592.90042,3943.749387,-1350.848966,0.796345,1.211225,-0.41488,1231.333477,0.378174,154606.391898,0.93123,2302,0.470663,369,0.529337,415,0.06877,170,0.861849,0.93123,0.895197,0.512932,0.896869,0.965975,0.834459,0.373893,0.626107,0.165541,0.825142,0.834459,0.825631,0.512932,0.896853,0.909472,0.75074,0.834459,0.01,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.291155,60.687961,?
adult,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 60.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2676,580,0,82.186732,17.813268,0,0.468838,0.183593,0.386425,50.210845,90.378996,2592.90042,5189.355219,-2596.454798,0.796345,1.593782,-0.797437,1151.872288,0.353769,144629.234643,0.921117,2277,0.491071,385,0.508929,399,0.078883,195,0.855372,0.921117,0.887028,0.476101,0.882183,0.960388,0.821867,0.391822,0.608178,0.178133,0.81115,0.821867,0.812883,0.476101,0.88215,0.895905,0.733064,0.821867,0.01,0.009,0,0.015625,0,15.625,11403,4371311,490159,90.847666,60.19656,?
